tag-local-identifier,Breeding-site,Capture-year,timestamp,location-long,location-lat,height-above-ellipsoid,individual-taxon-canonical-name,utm-easting,utm-northing,utm-zone
198769,JBER,2021,15-Jul-21,-139.89605,59.60022,.,Limnodromus griseus,562315.2797,6607407.783,7N
198772,JBER,2021,15-Jul-21,-149.71877,61.32566,.,Limnodromus griseus,354490.3386,6802091.487,6N
198756,JBER,2021,18-Jul-21,-144.49101,59.97967,.,Limnodromus griseus,640009.1577,6651801.991,6N
198759,Beluga,2021,18-Jul-21,-121.89461,34.38937,.,Limnodromus griseus,601614.5535,3805883.599,10N
198773,Beluga,2021,18-Jul-21,-160.64489,56.28875,.,Limnodromus griseus,398183.3664,6239433.325,4N
198755,Beluga,2021,21-Jul-21,-115.94686,30.42119,.,Limnodromus griseus,601144.0443,3365928.83,11N
198757,JBER,2021,21-Jul-21,-124.01137,46.37051,.,Limnodromus griseus,422211.8254,5135711.995,10N
198761,Beluga,2021,21-Jul-21,-130.46177,54.37307,.,Limnodromus griseus,405043.7274,6026015.568,9N
198763,Beluga,2021,21-Jul-21,-124.03214,46.86334,.,Limnodromus griseus,421331.3785,5190494.856,10N
198764,JBER,2021,21-Jul-21,-145.52715,60.32585,.,Limnodromus griseus,581338.378,6688609.678,6N
198770,JBER,2021,21-Jul-21,-126.58622,49.40532,.,Limnodromus griseus,675105.0431,5475316.396,9N
198771,Beluga,2021,21-Jul-21,-145.76596,60.38397,.,Limnodromus griseus,568030.0248,6694811.246,6N
198752,Beluga,2021,24-Jul-21,-124.02816,46.60324,.,Limnodromus griseus,421257.0243,5161588.534,10N
198754,JBER,2021,24-Jul-21,-118.04393,33.72332,.,Limnodromus griseus,403281.8249,3731968.144,11N
198754,JBER,2021,24-Jul-21,-119.71674,34.11493,.,Limnodromus griseus,249418.2368,3778232.728,11N
198766,JBER,2021,24-Jul-21,-150.51946,61.25839,.,Limnodromus griseus,633048.5666,6794094.375,5N
198767,Beluga,2021,24-Jul-21,-128.59947,52.46932,.,Limnodromus griseus,527208.0712,5813314.825,9N
198768,JBER,2021,24-Jul-21,-145.80312,60.38508,.,Limnodromus griseus,565979.3818,6694897.075,6N
198769,JBER,2021,24-Jul-21,-139.73104,59.60861,.,Limnodromus griseus,571611.1472,6608508.362,7N
198772,JBER,2021,24-Jul-21,-149.71709,61.32769,.,Limnodromus griseus,354589.626,6802313.727,6N
198756,JBER,2021,27-Jul-21,-145.57561,60.35799,.,Limnodromus griseus,578585.1182,6692129.863,6N
198762,Beluga,2021,27-Jul-21,-151.03882,61.20591,.,Limnodromus griseus,605373.7198,6787303.558,5N
198762,Beluga,2021,27-Jul-21,-151.0298,61.20756,.,Limnodromus griseus,605852.7211,6787501.864,5N
198762,Beluga,2021,27-Jul-21,-151.03193,61.20796,.,Limnodromus griseus,605736.9656,6787542.958,5N
198762,Beluga,2021,27-Jul-21,-151.02432,61.20843,.,Limnodromus griseus,606144.1533,6787607.627,5N
198762,Beluga,2021,27-Jul-21,-151.03398,61.20868,.,Limnodromus griseus,605624.4381,6787619.818,5N
198762,Beluga,2021,27-Jul-21,-151.03589,61.20993,.,Limnodromus griseus,605517.6616,6787755.924,5N
198752,Beluga,2021,2-Aug-21,-123.95678,46.66667,.,Limnodromus griseus,426809.2999,5168567.961,10N
198754,JBER,2021,2-Aug-21,-118.03879,33.70348,.,Limnodromus griseus,403735.9169,3729763.481,11N
198755,Beluga,2021,2-Aug-21,-115.93931,30.422,.,Limnodromus griseus,601868.3487,3366025.372,11N
198757,JBER,2021,2-Aug-21,-122.26418,37.5342,.,Limnodromus griseus,565009.9744,4154389.921,10N
198758,Beluga,2021,2-Aug-21,-123.96515,46.66146,.,Limnodromus griseus,426161.9305,5167996.843,10N
198759,Beluga,2021,2-Aug-21,-119.87832,34.06881,.,Limnodromus griseus,234365.9729,3773525.117,11N
198761,Beluga,2021,2-Aug-21,-122.14115,37.6151,.,Limnodromus griseus,575797.8685,4163457.719,10N
198763,Beluga,2021,2-Aug-21,-124.13734,47.0255,.,Limnodromus griseus,413574.6121,5208625.484,10N
198764,JBER,2021,2-Aug-21,-144.14674,60.09002,.,Limnodromus griseus,658682.6951,6664862.498,6N
198766,JBER,2021,2-Aug-21,-124.14527,47.01508,.,Limnodromus griseus,412955.0891,5207476.343,10N
198768,JBER,2021,2-Aug-21,-133.15762,57.15873,.,Limnodromus griseus,611435.8393,6336560.731,8N
198769,JBER,2021,2-Aug-21,-122.48818,38.13038,.,Limnodromus griseus,544856.8971,4220404.823,10N
198770,JBER,2021,2-Aug-21,-124.12742,47.06773,.,Limnodromus griseus,414396.0113,5213307.424,10N
198771,Beluga,2021,2-Aug-21,-145.55582,60.29955,.,Limnodromus griseus,579819.3878,6685646.019,6N
198772,JBER,2021,2-Aug-21,-127.75097,51.29641,.,Limnodromus griseus,587082.8296,5683528.432,9N
198773,Beluga,2021,2-Aug-21,-114.03901,27.63005,.,Limnodromus griseus,792194.8564,3059725.714,11N
198756,JBER,2021,5-Aug-21,-126.9356,50.54054,.,Limnodromus griseus,646278.0226,5600768.225,9N
198759,Beluga,2021,5-Aug-21,-119.74,34.06653,.,Limnodromus griseus,247128.1936,3772921.212,11N
198755,Beluga,2021,8-Aug-21,-115.9384,30.41772,.,Limnodromus griseus,601960.2002,3365551.863,11N
198755,Beluga,2021,8-Aug-21,-115.92594,30.41985,.,Limnodromus griseus,603154.7348,3365799.213,11N
198763,Beluga,2021,8-Aug-21,-124.16133,46.94369,.,Limnodromus griseus,411616.9022,5199561.146,10N
198764,JBER,2021,8-Aug-21,-144.22796,60.10197,.,Limnodromus griseus,654111.6553,6666000.294,6N
198764,JBER,2021,8-Aug-21,-144.26232,60.12848,.,Limnodromus griseus,652079.811,6668871.353,6N
198770,JBER,2021,8-Aug-21,-123.96857,46.93526,.,Limnodromus griseus,426275.2415,5198425.112,10N
198771,Beluga,2021,8-Aug-21,-130.49351,53.83963,.,Limnodromus griseus,401728.5848,5966713.239,9N
198773,Beluga,2021,8-Aug-21,-112.13553,25.14788,.,Limnodromus griseus,385546.7065,2781804.463,12N
198752,Beluga,2021,11-Aug-21,-113.08397,31.10833,.,Limnodromus griseus,301256.2716,3443475.624,12N
198754,JBER,2021,11-Aug-21,-118.05549,33.70394,.,Limnodromus griseus,402188.7915,3729830.183,11N
198757,JBER,2021,11-Aug-21,-109.39136,25.99657,.,Limnodromus griseus,661006.7313,2876294.853,12N
198758,Beluga,2021,11-Aug-21,-117.89615,32.21054,.,Limnodromus griseus,415546.3392,3564124.916,11N
198761,Beluga,2021,11-Aug-21,-109.1175,25.62164,.,Limnodromus griseus,689017.0448,2835127.025,12N
198769,JBER,2021,11-Aug-21,-122.34421,38.20191,.,Limnodromus griseus,557418.6873,4228420.961,10N
198772,JBER,2021,14-Aug-21,-126.39292,41.13776,.,Limnodromus griseus,718812.5564,4557326.157,9N
198755,Beluga,2021,17-Aug-21,-115.94129,30.41712,.,Limnodromus griseus,601683.2399,3365482.767,11N
198756,JBER,2021,17-Aug-21,-114.07356,28.01289,.,Limnodromus griseus,787771.1333,3102083.86,11N
198758,Beluga,2021,17-Aug-21,-111.80568,28.49542,.,Limnodromus griseus,421147.3352,3152349.079,12N
198764,JBER,2021,17-Aug-21,-123.9661,46.66406,.,Limnodromus griseus,426092.7954,5168286.643,10N
198764,JBER,2021,17-Aug-21,-123.95766,46.66679,.,Limnodromus griseus,426742.1451,5168582.113,10N
198770,JBER,2021,17-Aug-21,-115.19483,38.7484,.,Limnodromus griseus,656870.5901,4290403.875,11N
198770,JBER,2021,17-Aug-21,-115.34517,38.84275,.,Limnodromus griseus,643615.5729,4300627.582,11N
198771,Beluga,2021,17-Aug-21,-123.23756,48.45331,.,Limnodromus griseus,482434.8989,5366712.998,10N
198773,Beluga,2021,17-Aug-21,-115.9643,26.10259,.,Limnodromus griseus,603563.7276,2887456.976,11N
198754,JBER,2021,20-Aug-21,-118.09828,33.70334,.,Limnodromus griseus,398222.5926,3729805.017,11N
198757,JBER,2021,20-Aug-21,-108.30063,25.22337,.,Limnodromus griseus,771962.6321,2792413.018,12N
198761,Beluga,2021,20-Aug-21,-109.10818,25.64872,.,Limnodromus griseus,689910.1877,2838140.18,12N
198763,Beluga,2021,20-Aug-21,-126.7232,30.37312,.,Limnodromus griseus,718794.317,3362330.039,9N
198766,JBER,2021,20-Aug-21,-112.0397,24.79643,.,Limnodromus griseus,394908.2056,2742806.965,12N
198767,Beluga,2021,20-Aug-21,-107.49947,24.42392,.,Limnodromus griseus,246562.66,2703448.392,13N
198752,Beluga,2021,23-Aug-21,-113.08074,31.10677,.,Limnodromus griseus,301561.1271,3443296.892,12N
198769,JBER,2021,23-Aug-21,-103.63672,24.10941,.,Limnodromus griseus,638551.9637,2667013.232,13N
198772,JBER,2021,23-Aug-21,-85.89713,18.45158,.,Limnodromus griseus,616457.7129,2040502.548,16N
198759,Beluga,2021,26-Aug-21,-119.6375,34.01035,.,Limnodromus griseus,256429.6849,3766440.649,11N
198764,JBER,2021,26-Aug-21,-106.32051,37.14877,.,Limnodromus griseus,382732.6805,4112192.259,13N
198773,Beluga,2021,26-Aug-21,-115.20295,25.99269,.,Limnodromus griseus,679873.9928,2876110.815,11N
198752,Beluga,2021,1-Sep-21,-113.05814,31.10328,.,Limnodromus griseus,303709.7298,3442869.744,12N
198754,JBER,2021,1-Sep-21,-118.02067,33.6983,.,Limnodromus griseus,405409.4788,3729172.377,11N
198756,JBER,2021,1-Sep-21,-114.07645,28.0117,.,Limnodromus griseus,787489.9709,3101945.118,11N
198757,JBER,2021,1-Sep-21,-108.25861,25.21547,.,Limnodromus griseus,776216.081,2791623.36,12N
198761,Beluga,2021,1-Sep-21,-109.12879,25.634,.,Limnodromus griseus,687863.8421,2836480.14,12N
198763,Beluga,2021,1-Sep-21,-113.95237,27.73395,.,Limnodromus griseus,208932.1735,3071223.081,12N
198766,JBER,2021,1-Sep-21,-112.09116,24.77734,.,Limnodromus griseus,389689.4008,2740733.54,12N
198767,Beluga,2021,1-Sep-21,-107.48856,24.45694,.,Limnodromus griseus,247735.14,2707086.729,13N
198769,JBER,2021,1-Sep-21,-107.932,24.86679,.,Limnodromus griseus,203730.3751,2753387.271,13N
198755,Beluga,2021,4-Sep-21,-115.89532,30.415,.,Limnodromus griseus,606100.9609,3365290.027,11N
198758,Beluga,2021,4-Sep-21,-110.36284,27.21542,.,Limnodromus griseus,563095.8065,3010455.807,12N
198759,Beluga,2021,4-Sep-21,-119.55756,33.9719,.,Limnodromus griseus,263707.4339,3761988.411,11N
198764,JBER,2021,4-Sep-21,-104.19721,22.21757,.,Limnodromus griseus,582739.6131,2457128.415,13N
198758,Beluga,2021,7-Sep-21,-110.35365,27.20648,.,Limnodromus griseus,564010.992,3009470.215,12N
198761,Beluga,2021,7-Sep-21,-109.13755,25.61817,.,Limnodromus griseus,687008.8305,2834714.17,12N
198761,Beluga,2021,7-Sep-21,-109.12546,25.61952,.,Limnodromus griseus,688220.9448,2834880.844,12N
198766,JBER,2021,7-Sep-21,-112.07841,24.77265,.,Limnodromus griseus,390974.3626,2740203.949,12N
198766,JBER,2021,7-Sep-21,-112.08417,24.7727,.,Limnodromus griseus,390392.0338,2740214.092,12N
198767,Beluga,2021,7-Sep-21,-107.50118,24.42012,.,Limnodromus griseus,246381.5957,2703030.522,13N
198767,Beluga,2021,7-Sep-21,-107.50598,24.4212,.,Limnodromus griseus,245896.8376,2703158.977,13N
198752,Beluga,2021,10-Sep-21,-113.08035,31.10613,.,Limnodromus griseus,301596.9974,3443225.243,12N
198752,Beluga,2021,10-Sep-21,-113.08298,31.10841,.,Limnodromus griseus,301350.872,3443482.718,12N
198754,JBER,2021,10-Sep-21,-118.06123,33.70694,.,Limnodromus griseus,401660.2673,3730168.276,11N
198757,JBER,2021,10-Sep-21,-108.30131,25.2229,.,Limnodromus griseus,771895.1355,2792359.56,12N
198758,Beluga,2021,10-Sep-21,-110.357155,27.2030087,.,Limnodromus griseus,563665.8397,3009083.925,12N
198763,Beluga,2021,10-Sep-21,-113.95645,27.7409,.,Limnodromus griseus,208548.2507,3072003.19,12N
198763,Beluga,2021,10-Sep-21,-113.98857,27.74393,.,Limnodromus griseus,205388.341,3072415.661,12N
198767,Beluga,2021,10-Sep-21,-107.489677,24.4173183,.,Limnodromus griseus,247542.9024,2702699.099,13N
198752,Beluga,2021,13-Sep-21,-113.059113,31.0939522,.,Limnodromus griseus,303597.7098,3441837.383,12N
198757,JBER,2021,13-Sep-21,-108.286118,25.2219257,.,Limnodromus griseus,773428.6543,2792282.443,12N
198758,Beluga,2021,13-Sep-21,-110.346153,27.2311172,.,Limnodromus griseus,564739.228,3012203.052,12N
198764,JBER,2021,13-Sep-21,-99.63349,20.07649,.,Limnodromus griseus,433764.6632,2220071.427,14N
198771,Beluga,2021,13-Sep-21,-122.25057,38.13601,.,Limnodromus griseus,565676.6924,4221171.041,10N
198752,Beluga,2021,16-Sep-21,-113.068733,31.0939522,.,Limnodromus griseus,302679.9481,3441854.464,12N
198756,JBER,2021,16-Sep-21,-114.09617,28.00048,.,Limnodromus griseus,785579.4748,3100654.943,11N
198757,JBER,2021,16-Sep-21,-108.286018,25.2218246,.,Limnodromus griseus,773438.9606,2792271.443,12N
198758,Beluga,2021,16-Sep-21,-110.356133,27.2061062,.,Limnodromus griseus,563765.2959,3009427.544,12N
198759,Beluga,2021,16-Sep-21,-119.640739,34.0149651,.,Limnodromus griseus,256143.6943,3766960.282,11N
198766,JBER,2021,16-Sep-21,-112.0927,24.78092,.,Limnodromus griseus,389536.8717,2741131.227,12N
198767,Beluga,2021,16-Sep-21,-107.470863,24.4267902,.,Limnodromus griseus,249470.1803,2703714.3,13N
198768,JBER,2021,16-Sep-21,-133.17979,57.1687,.,Limnodromus griseus,610065.4512,6337634.327,8N
198768,JBER,2021,16-Sep-21,-133.19582,57.1767,.,Limnodromus griseus,609072.7057,6338498.926,8N
198769,JBER,2021,16-Sep-21,-107.52806,24.37614,.,Limnodromus griseus,243565.944,2698207.433,13N
198771,Beluga,2021,16-Sep-21,-122.261955,38.1241455,.,Limnodromus griseus,564689.4196,4219846.596,10N
198752,Beluga,2021,19-Sep-21,-113.083145,31.1087494,.,Limnodromus griseus,301335.8402,3443520.64,12N
198752,Beluga,2021,19-Sep-21,-113.08408,31.10903,.,Limnodromus griseus,301247.2381,3443553.424,12N
198754,JBER,2021,19-Sep-21,-118.02211,33.69297,.,Limnodromus griseus,405270.1719,3728582.71,11N
198756,JBER,2021,19-Sep-21,-114.12115,28.02031,.,Limnodromus griseus,783069.7119,3102794.898,11N
198757,JBER,2021,19-Sep-21,-108.285172,25.2213631,.,Limnodromus griseus,773525.271,2792222.026,12N
198758,Beluga,2021,19-Sep-21,-110.356087,27.2058487,.,Limnodromus griseus,563769.9981,3009399.045,12N
198763,Beluga,2021,19-Sep-21,-113.92447,27.72785,.,Limnodromus griseus,211668.0703,3070481.138,12N
198767,Beluga,2021,19-Sep-21,-107.474396,24.4249477,.,Limnodromus griseus,249108.1614,2703516.572,13N
198771,Beluga,2021,19-Sep-21,-122.272446,38.1324654,.,Limnodromus griseus,563762.6366,4220762.484,10N
198752,Beluga,2021,22-Sep-21,-113.083069,31.1079559,.,Limnodromus griseus,301341.4365,3443432.535,12N
198757,JBER,2021,22-Sep-21,-108.285118,25.2213383,.,Limnodromus griseus,773530.7697,2792219.388,12N
198758,Beluga,2021,22-Sep-21,-110.347893,27.2273788,.,Limnodromus griseus,564569.0979,3011788.062,12N
198767,Beluga,2021,22-Sep-21,-107.480537,24.4228745,.,Limnodromus griseus,248481.1218,2703298.029,13N
198771,Beluga,2021,22-Sep-21,-122.26387,38.1264496,.,Limnodromus griseus,564519.5402,4220100.918,10N
198752,Beluga,2021,6-Oct-21,-113.085426,31.1195774,.,Limnodromus griseus,301140.8497,3444725.14,12N
198757,JBER,2021,6-Oct-21,-108.286964,25.2204418,.,Limnodromus griseus,773346.6976,2792116.287,12N
198757,JBER,2021,6-Oct-21,-108.28773,25.22239,.,Limnodromus griseus,773265.1258,2792330.611,12N
198758,Beluga,2021,6-Oct-21,-110.345688,27.2275848,.,Limnodromus griseus,564787.3147,3011812.019,12N
198766,JBER,2021,6-Oct-21,-112.10209,24.77949,.,Limnodromus griseus,388586.2656,2740980.493,12N
198767,Beluga,2021,6-Oct-21,-107.478722,24.423027,.,Limnodromus griseus,248665.5358,2703311.628,13N
198767,Beluga,2021,6-Oct-21,-107.478722,24.5246086,.,Limnodromus griseus,248867.3651,2714565.787,13N
198769,JBER,2021,6-Oct-21,-105.98508,22.93469,.,Limnodromus griseus,398995.5057,2536628.371,13N
198771,Beluga,2021,6-Oct-21,-122.267944,38.1384583,.,Limnodromus griseus,564151.9491,4221430.54,10N
198752,Beluga,2021,20-Oct-21,-113.0812,31.099123,.,Limnodromus griseus,301501.3338,3442449.96,12N
198757,JBER,2021,20-Oct-21,-108.289139,25.2251511,.,Limnodromus griseus,773116.9253,2792633.706,12N
198758,Beluga,2021,20-Oct-21,-110.376434,27.2264061,.,Limnodromus griseus,561743.5488,3011665.925,12N
198767,Beluga,2021,20-Oct-21,-107.505676,24.4068489,.,Limnodromus griseus,245898.9175,2701568.459,13N
198771,Beluga,2021,20-Oct-21,-122.271652,38.1318016,.,Limnodromus griseus,563832.8016,4220689.376,10N
198752,Beluga,2021,3-Nov-21,-108.887589,25.5713406,.,Limnodromus griseus,712196.8603,2829902.853,12N
198752,Beluga,2021,3-Nov-21,-108.895,25.5744,.,Limnodromus griseus,711446.8176,2830229.951,12N
198754,JBER,2021,3-Nov-21,-127.91888,35.72017,.,Limnodromus griseus,597783.7058,3953450.585,9N
198757,JBER,2021,3-Nov-21,-108.28714,25.2255611,.,Limnodromus griseus,773317.5019,2792683.206,12N
198757,JBER,2021,3-Nov-21,-108.33473,25.23349,.,Limnodromus griseus,768503.1936,2793465.78,12N
198757,JBER,2021,3-Nov-21,-108.28714,26.4846725,.,Limnodromus griseus,770434.2234,2932216.627,12N
198758,Beluga,2021,3-Nov-21,-110.382271,27.230093,.,Limnodromus griseus,561163.5596,3012071.446,12N
198767,Beluga,2021,3-Nov-21,-107.505806,24.4066429,.,Limnodromus griseus,245885.3159,2701545.875,13N
198767,Beluga,2021,3-Nov-21,-107.50013,24.40676,.,Limnodromus griseus,246461.3977,2701548.447,13N
198771,Beluga,2021,3-Nov-21,-122.291901,38.1290359,.,Limnodromus griseus,562060.4885,4220368.767,10N
198752,Beluga,2021,17-Nov-21,-108.820595,25.5318661,.,Limnodromus griseus,719000.3768,2825638.448,12N
198755,Beluga,2021,17-Nov-21,-115.937164,30.4225922,.,Limnodromus griseus,602073.8449,3366092.937,11N
198757,JBER,2021,17-Nov-21,-108.296356,25.2359543,.,Limnodromus griseus,772365.3751,2793816.161,12N
198758,Beluga,2021,17-Nov-21,-109.694374,26.7115898,.,Limnodromus griseus,629873.5057,2955157.033,12N
198767,Beluga,2021,17-Nov-21,-107.493874,24.4609661,.,Limnodromus griseus,247204.2797,2707542.488,13N
198752,Beluga,2021,1-Dec-21,-108.789413,25.5506039,.,Limnodromus griseus,722100.1674,2827766.167,12N
198754,JBER,2021,1-Dec-21,-124.20936,34.98662,.,Limnodromus griseus,389623.1073,3872227.258,10N
198755,Beluga,2021,1-Dec-21,-115.937187,30.422617,.,Limnodromus griseus,602071.6101,3366095.664,11N
198757,JBER,2021,1-Dec-21,-108.293388,25.2262268,.,Limnodromus griseus,772686.2362,2792744.27,12N
198758,Beluga,2021,1-Dec-21,-109.704308,26.712204,.,Limnodromus griseus,628884.5556,2955214.983,12N
198766,JBER,2021,1-Dec-21,-112.09367,24.78202,.,Limnodromus griseus,389439.7795,2741253.824,12N
198767,Beluga,2021,1-Dec-21,-107.48735,24.423769,.,Limnodromus griseus,247791.7972,2703409.526,13N
198769,JBER,2021,1-Dec-21,-106.04657,22.89453,.,Limnodromus griseus,392658.569,2532225.765,13N
198771,Beluga,2021,1-Dec-21,-109.42775,25.9627895,.,Limnodromus griseus,657408.9195,2872508.679,12N
198752,Beluga,2021,15-Dec-21,-108.791565,25.5415688,.,Limnodromus griseus,721900.5324,2826761.58,12N
198755,Beluga,2021,15-Dec-21,-115.937164,30.4225407,.,Limnodromus griseus,602073.8986,3366087.229,11N
198757,JBER,2021,15-Dec-21,-108.311844,25.18857,.,Limnodromus griseus,770909.3912,2788534.17,12N
198766,JBER,2021,15-Dec-21,-112.051315,24.7831688,.,Limnodromus griseus,393722.7886,2741347.438,12N
198767,Beluga,2021,15-Dec-21,-107.488091,24.4215927,.,Limnodromus griseus,247712.2993,2703169.766,13N
198767,Beluga,2021,15-Dec-21,-107.488091,24.4215927,.,Limnodromus griseus,247712.2993,2703169.766,13N
198771,Beluga,2021,15-Dec-21,-109.440193,25.9361916,.,Limnodromus griseus,656198.0776,2869547.559,12N
198752,Beluga,2021,29-Dec-21,-108.793564,25.5446911,.,Limnodromus griseus,721693.8659,2827104.156,12N
198752,Beluga,2021,29-Dec-21,-108.793564,25.5446911,.,Limnodromus griseus,721693.8659,2827104.156,12N
198755,Beluga,2021,29-Dec-21,-115.937187,30.4225922,.,Limnodromus griseus,602071.6359,3366092.916,11N
198757,JBER,2021,29-Dec-21,-108.233635,25.1331959,.,Limnodromus griseus,778921.1478,2782557.819,12N
198758,Beluga,2021,29-Dec-21,-109.532784,26.7031422,.,Limnodromus griseus,645959.9854,2954396.125,12N
198766,JBER,2021,29-Dec-21,-112.092789,24.7780743,.,Limnodromus griseus,389525.3544,2740816.171,12N
198767,Beluga,2021,29-Dec-21,-107.487144,24.4227448,.,Limnodromus griseus,247810.6556,2703295.68,13N
198767,Beluga,2021,29-Dec-21,-107.487144,24.4227448,.,Limnodromus griseus,247810.6556,2703295.68,13N
198771,Beluga,2021,29-Dec-21,-109.146301,26.3135624,.,Limnodromus griseus,685038.3399,2911736.827,12N
233820,King_Salmon,2022,1-Jul-22,-127.3301926,42.4985199,795,Limnodromus griseus,637206.5815,4706479.635,9N
233823,King_Salmon,2022,1-Jul-22,-127.3302689,42.4987259,796,Limnodromus griseus,637199.8614,4706502.387,9N
233820,King_Salmon,2022,3-Jul-22,-122.1691742,37.6786804,-35,Limnodromus griseus,573262.063,4170489.602,10N
233823,King_Salmon,2022,3-Jul-22,-122.1436005,37.6437378,-20,Limnodromus griseus,575552.5972,4166633.057,10N
233820,King_Salmon,2022,5-Jul-22,-122.1126785,37.5638924,-22,Limnodromus griseus,578364.3492,4157799.723,10N
233823,King_Salmon,2022,5-Jul-22,-122.1445007,37.6439934,-27,Limnodromus griseus,575472.9203,4166660.691,10N
233817,King_Salmon,2022,7-Jul-22,-123.8762589,40.7041168,1363,Limnodromus griseus,425976.2773,4506281.228,10N
233820,King_Salmon,2022,7-Jul-22,-122.248024,37.5213699,-22,Limnodromus griseus,566448.7649,4152977.769,10N
233823,King_Salmon,2022,7-Jul-22,-122.0525665,37.4925194,-24,Limnodromus griseus,583753.0696,4149932.92,10N
233817,King_Salmon,2022,9-Jul-22,-122.216232,37.7471619,-29,Limnodromus griseus,569048.8653,4178051.836,10N
233820,King_Salmon,2022,9-Jul-22,-122.116135,37.5652237,-28,Limnodromus griseus,578057.6907,4157944.55,10N
233823,King_Salmon,2022,9-Jul-22,-118.043816,33.6950645,-29,Limnodromus griseus,403260.7075,3728835.07,11N
233817,King_Salmon,2022,11-Jul-22,-122.216919,37.7470856,-21,Limnodromus griseus,568988.4114,4178042.864,10N
233820,King_Salmon,2022,11-Jul-22,-122.245796,37.5187836,-29,Limnodromus griseus,566647.9468,4152692.406,10N
233823,King_Salmon,2022,11-Jul-22,-114.014481,31.5171204,-27,Limnodromus griseus,783524.7183,3490777.824,11N
