tag-local-identifier,Breeding-site,Capture-year,timestamp,location-long,location-lat,height-above-ellipsoid,individual-taxon-canonical-name,utm-easting,utm-northing,utm-zone
233821,King_Salmon,2022,14-Aug-22,-110.464806,27.3188992,-18,Limnodromus griseus,552949.2165,3021870.561,12N
233821,King_Salmon,2022,14-Aug-22,-110.464806,27.3188992,-18,Limnodromus griseus,552949.2165,3021870.561,12N
233821,King_Salmon,2022,16-Aug-22,-110.464729,27.3192577,-18,Limnodromus griseus,552956.6643,3021910.304,12N
233821,King_Salmon,2022,16-Aug-22,-110.464729,27.3192577,-18,Limnodromus griseus,552956.6643,3021910.304,12N
233821,King_Salmon,2022,18-Aug-22,-110.459099,27.3152637,-23,Limnodromus griseus,553515.5908,3021470.301,12N
233821,King_Salmon,2022,20-Aug-22,-110.464294,27.3158779,-22,Limnodromus griseus,553001.3079,3021536.118,12N
233821,King_Salmon,2022,22-Aug-22,-110.449776,27.3263226,-24,Limnodromus griseus,554432.6056,3022699.296,12N
233821,King_Salmon,2022,24-Aug-22,-110.451881,27.3262711,-15,Limnodromus griseus,554224.3833,3022692.675,12N
233821,King_Salmon,2022,26-Aug-22,-110.462219,27.3204861,-24,Limnodromus griseus,553204.4075,3022047.438,12N
233821,King_Salmon,2022,30-Aug-22,-110.451057,27.3224316,-49,Limnodromus griseus,554307.772,3022267.742,12N
233821,King_Salmon,2022,1-Sep-22,-110.461708,27.3184891,-15,Limnodromus griseus,553255.9171,3021826.454,12N
233821,King_Salmon,2022,3-Sep-22,-110.461014,27.3184643,-17,Limnodromus griseus,553324.591,3021824.003,12N
233821,King_Salmon,2022,5-Sep-22,-110.454262,27.3273468,-26,Limnodromus griseus,553988.3103,3022810.795,12N
233821,King_Salmon,2022,7-Sep-22,-110.458557,27.3217926,-28,Limnodromus griseus,553566.0795,3022193.721,12N
233821,King_Salmon,2022,9-Sep-22,-110.451035,27.3267078,-20,Limnodromus griseus,554307.8652,3022741.415,12N
233821,King_Salmon,2022,9-Sep-22,-110.451035,27.3267078,-20,Limnodromus griseus,554307.8652,3022741.415,12N
233821,King_Salmon,2022,11-Sep-22,-110.461861,27.3220215,-23,Limnodromus griseus,553239.093,3022217.662,12N
233821,King_Salmon,2022,11-Sep-22,-110.461861,27.3220215,-23,Limnodromus griseus,553239.093,3022217.662,12N
233821,King_Salmon,2022,13-Sep-22,-110.460609,27.3181572,0,Limnodromus griseus,553364.8073,3021790.159,12N
233821,King_Salmon,2022,15-Sep-22,-110.461761,27.3184128,-17,Limnodromus griseus,553250.7098,3021817.979,12N
233821,King_Salmon,2022,17-Sep-22,-110.461502,27.3187447,-18,Limnodromus griseus,553276.1759,3021854.854,12N
233821,King_Salmon,2022,19-Sep-22,-110.462273,27.3186169,-27,Limnodromus griseus,553199.9569,3021840.369,12N
233815,King_Salmon,2022,5-Jun-22,-156.678772,58.682663,21,Limnodromus griseus,634568.0009,6507046.452,4N
233815,King_Salmon,2022,10-Jun-22,-156.7088013,58.7091331,42,Limnodromus griseus,632726.8296,6509932.809,4N
233815,King_Salmon,2022,15-Jun-22,-156.719574,58.7166061,43,Limnodromus griseus,632074.6238,6510743.31,4N
233815,King_Salmon,2022,20-Jun-22,-156.7463531,58.7210884,43,Limnodromus griseus,630507.2591,6511189.757,4N
233815,King_Salmon,2022,25-Jun-22,-156.7435455,58.7207794,38,Limnodromus griseus,630670.9649,6511160.834,4N
233815,King_Salmon,2022,30-Jun-22,-156.7436371,58.7190666,38,Limnodromus griseus,630672.0814,6510970.011,4N
233815,King_Salmon,2022,1-Jul-22,-156.7348938,58.7228546,37,Limnodromus griseus,631164.0552,6511408.716,4N
233815,King_Salmon,2022,3-Jul-22,-156.849823,58.7716217,51,Limnodromus griseus,624336.1709,6516617.763,4N
233815,King_Salmon,2022,5-Jul-22,-156.849823,58.7721863,50,Limnodromus griseus,624334.1532,6516680.609,4N
233815,King_Salmon,2022,7-Jul-22,-156.848938,58.7674751,58,Limnodromus griseus,624402.1601,6516157.847,4N
233815,King_Salmon,2022,9-Jul-22,-156.840973,58.7657585,52,Limnodromus griseus,624868.858,6515981.59,4N
233815,King_Salmon,2022,11-Jul-22,-156.848526,58.7665291,51,Limnodromus griseus,624429.3646,6516053.312,4N
233815,King_Salmon,2022,13-Jul-22,-122.860916,38.0376701,542,Limnodromus griseus,512204.9575,4210003.737,10N
233815,King_Salmon,2022,15-Jul-22,-117.104988,32.6097031,-22,Limnodromus griseus,490149.503,3608024.808,11N
233815,King_Salmon,2022,17-Jul-22,-117.109879,32.6364784,-23,Limnodromus griseus,489693.6734,3610993.407,11N
233815,King_Salmon,2022,19-Jul-22,-117.111488,32.6374016,-26,Limnodromus griseus,489542.8613,3611095.905,11N
233815,King_Salmon,2022,21-Jul-22,-117.111206,32.6483841,-22,Limnodromus griseus,489570.5864,3612313.329,11N
233815,King_Salmon,2022,21-Jul-22,-117.111206,32.6483841,-22,Limnodromus griseus,489570.5864,3612313.329,11N
233815,King_Salmon,2022,23-Jul-22,-117.10936,32.6488686,-32,Limnodromus griseus,489743.7682,3612366.858,11N
233815,King_Salmon,2022,25-Jul-22,-117.129486,32.6076279,-27,Limnodromus griseus,487850.6969,3607797.3,11N
233815,King_Salmon,2022,25-Jul-22,-117.129486,32.6076279,-27,Limnodromus griseus,487850.6969,3607797.3,11N
233815,King_Salmon,2022,27-Jul-22,-117.097893,32.6180725,-25,Limnodromus griseus,490816.0458,3608951.948,11N
233815,King_Salmon,2022,29-Jul-22,-114.065269,27.6838779,-31,Limnodromus griseus,789460.2798,3065630.778,11N
233815,King_Salmon,2022,2-Aug-22,-114.073257,27.6776314,-36,Limnodromus griseus,788688.4553,3064919.587,11N
233815,King_Salmon,2022,4-Aug-22,-114.059433,27.6816521,-25,Limnodromus griseus,790042.0771,3065397.771,11N
233815,King_Salmon,2022,4-Aug-22,-114.059433,27.6816521,-25,Limnodromus griseus,790042.0771,3065397.771,11N
233815,King_Salmon,2022,6-Aug-22,-114.057487,27.679142,-3,Limnodromus griseus,790240.7611,3065124.102,11N
233815,King_Salmon,2022,8-Aug-22,-114.059151,27.679987,-18,Limnodromus griseus,790074.3112,3065213.853,11N
233815,King_Salmon,2022,10-Aug-22,-114.063889,27.68713,-27,Limnodromus griseus,789587.87,3065994.529,11N
233815,King_Salmon,2022,12-Aug-22,-114.040077,27.6846714,-18,Limnodromus griseus,791944.1799,3065778.208,11N
233815,King_Salmon,2022,14-Aug-22,-114.06015,27.6923256,-31,Limnodromus griseus,789943.0871,3066579.278,11N
233815,King_Salmon,2022,16-Aug-22,-114.079529,27.680397,-22,Limnodromus griseus,788062.2247,3065211.477,11N
233815,King_Salmon,2022,18-Aug-22,-114.07914,27.6803207,-11,Limnodromus griseus,788100.8134,3065203.929,11N
233815,King_Salmon,2022,20-Aug-22,-114.070389,27.6844921,-29,Limnodromus griseus,788953.4097,3065686.841,11N
233815,King_Salmon,2022,22-Aug-22,-114.064011,27.6872311,-31,Limnodromus griseus,789575.5641,3066005.449,11N
233815,King_Salmon,2022,24-Aug-22,-114.065834,27.6834431,-34,Limnodromus griseus,789405.6722,3065581.252,11N
233815,King_Salmon,2022,26-Aug-22,-114.065704,27.6832638,-33,Limnodromus griseus,789418.9742,3065561.681,11N
233815,King_Salmon,2022,26-Aug-22,-114.065704,27.6832638,-33,Limnodromus griseus,789418.9742,3065561.681,11N
233815,King_Salmon,2022,28-Aug-22,-114.081367,27.6775551,-19,Limnodromus griseus,787888.3037,3064892.149,11N
233815,King_Salmon,2022,30-Aug-22,-114.064011,27.6837769,-13,Limnodromus griseus,789584.6886,3065622.54,11N
233815,King_Salmon,2022,1-Sep-22,-114.078705,27.6796799,-13,Limnodromus griseus,788145.4251,3065133.912,11N
233815,King_Salmon,2022,3-Sep-22,-114.065346,27.6851845,-25,Limnodromus griseus,789449.2315,3065775.438,11N
233815,King_Salmon,2022,5-Sep-22,-114.060402,27.671257,-33,Limnodromus griseus,789973.937,3064243.157,11N
233815,King_Salmon,2022,7-Sep-22,-114.065315,27.685236,-17,Limnodromus griseus,789452.1546,3065781.22,11N
233815,King_Salmon,2022,9-Sep-22,-114.064781,27.6834431,-34,Limnodromus griseus,789509.5848,3065583.726,11N
233815,King_Salmon,2022,11-Sep-22,-114.065117,27.6825218,-16,Limnodromus griseus,789478.86,3065480.808,11N
233815,King_Salmon,2022,13-Sep-22,-114.065521,27.682394,-26,Limnodromus griseus,789439.3294,3065465.691,11N
233815,King_Salmon,2022,15-Sep-22,-114.054108,27.6880264,-21,Limnodromus griseus,790550.6771,3066116.938,11N
233815,King_Salmon,2022,17-Sep-22,-114.065292,27.6854649,-20,Limnodromus griseus,789453.8199,3065806.648,11N
233815,King_Salmon,2022,19-Sep-22,-114.064629,27.6843128,-28,Limnodromus griseus,789522.2878,3065680.493,11N
233819,King_Salmon,2022,5-Jun-22,-156.6592407,58.709671,32,Limnodromus griseus,635595.0062,6510091.877,4N
233819,King_Salmon,2022,10-Jun-22,-156.9867859,58.7485809,0,Limnodromus griseus,616494.7941,6513806.864,4N
233819,King_Salmon,2022,15-Jun-22,-156.8725128,58.6745987,46,Limnodromus griseus,623367.2784,6505776.202,4N
233819,King_Salmon,2022,20-Jun-22,-157.0854034,58.751194,20,Limnodromus griseus,610780.9773,6513930.493,4N
233819,King_Salmon,2022,25-Jun-22,-157.0733185,58.7415924,21,Limnodromus griseus,611510.8406,6512881.714,4N
233819,King_Salmon,2022,30-Jun-22,-156.9961395,58.8089218,23,Limnodromus griseus,615752.6744,6520507.501,4N
233819,King_Salmon,2022,1-Jul-22,-156.9962158,58.8089981,25,Limnodromus griseus,615748.0135,6520515.863,4N
233819,King_Salmon,2022,3-Jul-22,-156.998642,58.8085136,23,Limnodromus griseus,615609.5034,6520457.739,4N
233819,King_Salmon,2022,5-Jul-22,-157.0778198,58.746254,24,Limnodromus griseus,611235.4757,6513393.149,4N
233819,King_Salmon,2022,7-Jul-22,-157.0675812,58.7454834,19,Limnodromus griseus,611830.3484,6513324.41,4N
233819,King_Salmon,2022,9-Jul-22,-157.082336,58.7504768,17,Limnodromus griseus,610960.7156,6513855.732,4N
233819,King_Salmon,2022,11-Jul-22,-157.009811,58.8045425,24,Limnodromus griseus,614977.5809,6519996.463,4N
233819,King_Salmon,2022,13-Jul-22,-123.200729,36.3498116,757,Limnodromus griseus,481988.9957,4022767.508,10N
233819,King_Salmon,2022,15-Jul-22,-117.104935,32.6090622,-30,Limnodromus griseus,490154.4056,3607953.757,11N
233819,King_Salmon,2022,17-Jul-22,-117.09951,32.6191483,-34,Limnodromus griseus,490664.4565,3609071.345,11N
233819,King_Salmon,2022,19-Jul-22,-117.097969,32.6184311,-23,Limnodromus griseus,490808.9524,3608991.707,11N
233819,King_Salmon,2022,21-Jul-22,-117.106903,32.6134148,-28,Limnodromus griseus,489970.2418,3608436.441,11N
233819,King_Salmon,2022,23-Jul-22,-117.106674,32.6130829,-29,Limnodromus griseus,489991.6899,3608399.627,11N
233819,King_Salmon,2022,25-Jul-22,-117.115997,32.6465149,-28,Limnodromus griseus,489121.0377,3612106.602,11N
233819,King_Salmon,2022,27-Jul-22,-117.114944,32.6471291,-26,Limnodromus griseus,489219.8687,3612174.581,11N
233819,King_Salmon,2022,29-Jul-22,-113.921906,31.6261253,-28,Limnodromus griseus,222841.8656,3502703.518,12N
233819,King_Salmon,2022,31-Jul-22,-113.926231,31.6220036,-25,Limnodromus griseus,222419.2033,3502257.408,12N
233819,King_Salmon,2022,2-Aug-22,-113.925415,31.6235142,-24,Limnodromus griseus,222501.128,3502422.861,12N
233819,King_Salmon,2022,2-Aug-22,-113.925415,31.6235142,-24,Limnodromus griseus,222501.128,3502422.861,12N
233819,King_Salmon,2022,4-Aug-22,-113.922829,31.6229,-20,Limnodromus griseus,222744.7036,3502348.172,12N
233819,King_Salmon,2022,4-Aug-22,-113.922829,31.6229,-20,Limnodromus griseus,222744.7036,3502348.172,12N
233819,King_Salmon,2022,6-Aug-22,-113.909798,31.6243076,-32,Limnodromus griseus,223985.4486,3502471.246,12N
233819,King_Salmon,2022,6-Aug-22,-113.909798,31.6243076,-32,Limnodromus griseus,223985.4486,3502471.246,12N
233819,King_Salmon,2022,8-Aug-22,-113.922829,31.6272774,0,Limnodromus griseus,222757.7006,3502833.632,12N
233819,King_Salmon,2022,8-Aug-22,-113.922829,31.6272774,0,Limnodromus griseus,222757.7006,3502833.632,12N
233819,King_Salmon,2022,10-Aug-22,-113.922546,31.6268158,-22,Limnodromus griseus,222783.1844,3502781.721,12N
233819,King_Salmon,2022,14-Aug-22,-113.91095,31.6403065,-25,Limnodromus griseus,223923.4495,3504248.452,12N
233819,King_Salmon,2022,14-Aug-22,-113.91095,31.6403065,-25,Limnodromus griseus,223923.4495,3504248.452,12N
233819,King_Salmon,2022,16-Aug-22,-113.925621,31.6244602,-26,Limnodromus griseus,222484.3909,3502528.297,12N
233819,King_Salmon,2022,18-Aug-22,-113.920547,31.628788,-17,Limnodromus griseus,222978.7247,3502995.364,12N
233819,King_Salmon,2022,20-Aug-22,-113.909821,31.6236935,-30,Limnodromus griseus,223981.4509,3502403.2,12N
233819,King_Salmon,2022,22-Aug-22,-113.910515,31.6248188,-26,Limnodromus griseus,223918.9211,3502529.752,12N
233819,King_Salmon,2022,24-Aug-22,-113.920677,31.6263561,-15,Limnodromus griseus,222959.1733,3502725.993,12N
233819,King_Salmon,2022,26-Aug-22,-113.922653,31.6273022,-23,Limnodromus griseus,222774.4752,3502835.935,12N
233819,King_Salmon,2022,28-Aug-22,-113.921753,31.6266365,-30,Limnodromus griseus,222857.9014,3502759.822,12N
233819,King_Salmon,2022,30-Aug-22,-113.921165,31.6290169,-26,Limnodromus griseus,222920.7621,3503022.318,12N
233819,King_Salmon,2022,1-Sep-22,-113.922806,31.6245632,-22,Limnodromus griseus,222751.8242,3502532.565,12N
233819,King_Salmon,2022,3-Sep-22,-113.921806,31.6270466,-22,Limnodromus griseus,222854.0894,3502805.437,12N
233819,King_Salmon,2022,5-Sep-22,-113.920883,31.6272774,-26,Limnodromus griseus,222942.3592,3502828.689,12N
233819,King_Salmon,2022,7-Sep-22,-113.922653,31.6272774,-15,Limnodromus griseus,222774.4015,3502833.185,12N
233819,King_Salmon,2022,9-Sep-22,-113.922653,31.6268425,-23,Limnodromus griseus,222773.1103,3502784.954,12N
233819,King_Salmon,2022,11-Sep-22,-113.920425,31.629324,-25,Limnodromus griseus,222991.8916,3503054.497,12N
233810,Beluga,2022,20-Jun-22,-151.0171814,61.2096634,34,Limnodromus griseus,606523.4283,6787756.582,5N
233810,Beluga,2022,25-Jun-22,-151.0995636,61.121933,44,Limnodromus griseus,602382.4419,6777855.938,5N
233810,Beluga,2022,30-Jun-22,-151.0299072,61.2100754,38,Limnodromus griseus,605838.519,6787781.787,5N
233810,Beluga,2022,3-Jul-22,-151.0269012,61.2114296,35,Limnodromus griseus,605995.4221,6787937.452,5N
233810,Beluga,2022,5-Jul-22,-150.9999237,61.1734161,14,Limnodromus griseus,607573.874,6783748.642,5N
233810,Beluga,2022,7-Jul-22,-151.027359,61.2123528,35,Limnodromus griseus,605967.7311,6788039.51,5N
233810,Beluga,2022,9-Jul-22,-151.0243225,61.1656837,11,Limnodromus griseus,606287.8873,6782847.729,5N
233810,Beluga,2022,19-Jul-22,-151.240891,61.2504196,128,Limnodromus griseus,594384.9948,6791951.197,5N
233810,Beluga,2022,21-Jul-22,-151.240921,61.2504196,109,Limnodromus griseus,594383.3854,6791951.153,5N
233810,Beluga,2022,23-Jul-22,-151.240921,61.2504959,96,Limnodromus griseus,594383.1566,6791959.65,5N
233810,Beluga,2022,25-Jul-22,-151.240799,61.2503929,125,Limnodromus griseus,594390.0103,6791948.356,5N
233810,Beluga,2022,27-Jul-22,-151.240875,61.2503929,112,Limnodromus griseus,594385.9332,6791948.246,5N
233810,Beluga,2022,29-Jul-22,-151.240738,61.2503929,110,Limnodromus griseus,594393.2827,6791948.444,5N
233810,Beluga,2022,29-Jul-22,-151.240738,61.2503929,110,Limnodromus griseus,594393.2827,6791948.444,5N
233810,Beluga,2022,31-Jul-22,-151.240891,61.2504463,115,Limnodromus griseus,594384.9147,6791954.17,5N
233810,Beluga,2022,2-Aug-22,-151.240997,61.2505226,110,Limnodromus griseus,594378.9995,6791962.514,5N
233810,Beluga,2022,4-Aug-22,-151.240768,61.2504463,114,Limnodromus griseus,594391.5132,6791954.348,5N
233810,Beluga,2022,4-Aug-22,-151.240768,61.2504463,114,Limnodromus griseus,594391.5132,6791954.348,5N
233810,Beluga,2022,6-Aug-22,-151.240891,61.2504196,120,Limnodromus griseus,594384.9948,6791951.197,5N
233810,Beluga,2022,8-Aug-22,-151.240494,61.2500877,-2,Limnodromus griseus,594407.2877,6791914.81,5N
233810,Beluga,2022,8-Aug-22,-151.240494,61.2500877,-2,Limnodromus griseus,594407.2877,6791914.81,5N
233810,Beluga,2022,10-Aug-22,-151.240921,61.2504196,103,Limnodromus griseus,594383.3854,6791951.153,5N
233810,Beluga,2022,10-Aug-22,-151.240921,61.2504196,103,Limnodromus griseus,594383.3854,6791951.153,5N
233810,Beluga,2022,12-Aug-22,-151.240952,61.2504196,96,Limnodromus griseus,594381.7224,6791951.109,5N
233810,Beluga,2022,14-Aug-22,-151.240967,61.2504692,95,Limnodromus griseus,594380.769,6791956.61,5N
233810,Beluga,2022,22-Aug-22,-151.240768,61.2503662,110,Limnodromus griseus,594391.7534,6791945.428,5N
233810,Beluga,2022,24-Aug-22,-151.240799,61.2503929,120,Limnodromus griseus,594390.0103,6791948.356,5N
233810,Beluga,2022,30-Aug-22,-151.241409,61.250267,166,Limnodromus griseus,594357.6636,6791933.455,5N
233810,Beluga,2022,1-Sep-22,-151.240952,61.2504463,112,Limnodromus griseus,594381.6423,6791954.082,5N
233810,Beluga,2022,1-Sep-22,-151.240952,61.2504463,112,Limnodromus griseus,594381.6423,6791954.082,5N
233810,Beluga,2022,7-Sep-22,-151.240967,61.2504463,120,Limnodromus griseus,594380.8376,6791954.06,5N
233810,Beluga,2022,9-Sep-22,-151.239029,61.2489357,0,Limnodromus griseus,594489.3377,6791788.64,5N
233816,King_Salmon,2022,5-Jun-22,-156.7175598,58.7134094,40,Limnodromus griseus,632203.3705,6510391.472,4N
233816,King_Salmon,2022,10-Jun-22,-156.7113342,58.7135353,42,Limnodromus griseus,632563.4026,6510417.782,4N
233816,King_Salmon,2022,15-Jun-22,-156.713562,58.7142525,45,Limnodromus griseus,632431.6724,6510493.206,4N
233816,King_Salmon,2022,20-Jun-22,-156.7127991,58.7142029,42,Limnodromus griseus,632476.0376,6510489.192,4N
233816,King_Salmon,2022,25-Jun-22,-156.7107239,58.7146378,42,Limnodromus griseus,632594.5512,6510541.702,4N
233816,King_Salmon,2022,30-Jun-22,-156.9972076,58.8073845,27,Limnodromus griseus,615696.1065,6520334.53,4N
233816,King_Salmon,2022,1-Jul-22,-156.9969025,58.8074112,24,Limnodromus griseus,615713.6391,6520338.029,4N
233816,King_Salmon,2022,3-Jul-22,-157.0128021,58.8027267,24,Limnodromus griseus,614810.8097,6519789.203,4N
233816,King_Salmon,2022,5-Jul-22,-157.0827942,58.7448196,18,Limnodromus griseus,610952.2288,6513225.228,4N
233816,King_Salmon,2022,7-Jul-22,-157.0820007,58.7463036,32,Limnodromus griseus,610993.413,6513391.737,4N
233816,King_Salmon,2022,9-Jul-22,-157.081924,58.7421074,16,Limnodromus griseus,611011.2236,6512924.755,4N
233816,King_Salmon,2022,11-Jul-22,-157.082352,58.7428474,23,Limnodromus griseus,610984.0991,6513006.42,4N
233816,King_Salmon,2022,15-Jul-22,-120.84433,35.3407097,-27,Limnodromus griseus,695905.0293,3912959.857,10N
233816,King_Salmon,2022,17-Jul-22,-120.843124,35.3417091,-24,Limnodromus griseus,696012.2313,3913073.107,10N
233816,King_Salmon,2022,19-Jul-22,-120.842583,35.3436546,-21,Limnodromus griseus,696056.701,3913289.99,10N
233816,King_Salmon,2022,21-Jul-22,-120.842766,35.3437576,-30,Limnodromus griseus,696039.8192,3913301.053,10N
233816,King_Salmon,2022,23-Jul-22,-120.843658,35.3442955,-27,Limnodromus griseus,695957.4457,3913358.956,10N
233816,King_Salmon,2022,25-Jul-22,-110.341133,27.1929989,-19,Limnodromus griseus,565258.4888,3007983.414,12N
233816,King_Salmon,2022,27-Jul-22,-109.776245,26.7705212,-25,Limnodromus griseus,621666.1028,2961604.057,12N
233816,King_Salmon,2022,29-Jul-22,-109.773811,26.7693958,-20,Limnodromus griseus,621909.3157,2961481.727,12N
233816,King_Salmon,2022,31-Jul-22,-109.822655,26.787878,-20,Limnodromus griseus,617033.8073,2963483.108,12N
233816,King_Salmon,2022,2-Aug-22,-109.776344,26.7682953,-24,Limnodromus griseus,621658.6314,2961357.398,12N
233816,King_Salmon,2022,2-Aug-22,-109.776344,26.7682953,-24,Limnodromus griseus,621658.6314,2961357.398,12N
233816,King_Salmon,2022,4-Aug-22,-109.822403,26.7825031,-21,Limnodromus griseus,617064.3747,2962887.963,12N
233816,King_Salmon,2022,6-Aug-22,-109.780952,26.7666302,-28,Limnodromus griseus,621202.2199,2961168.555,12N
233816,King_Salmon,2022,6-Aug-22,-109.780952,26.7666302,-28,Limnodromus griseus,621202.2199,2961168.555,12N
233816,King_Salmon,2022,8-Aug-22,-109.823273,26.7876472,-16,Limnodromus griseus,616972.6066,2963456.973,12N
233816,King_Salmon,2022,10-Aug-22,-109.811264,26.7901573,-22,Limnodromus griseus,618163.8635,2963746.126,12N
233816,King_Salmon,2022,12-Aug-22,-109.821556,26.7870083,-24,Limnodromus griseus,617143.9556,2963387.784,12N
233816,King_Salmon,2022,14-Aug-22,-109.823502,26.7883129,-14,Limnodromus griseus,616949.1585,2963530.502,12N
233816,King_Salmon,2022,16-Aug-22,-109.821091,26.7867775,-21,Limnodromus griseus,617190.4202,2963362.647,12N
233816,King_Salmon,2022,18-Aug-22,-109.824547,26.7869816,-14,Limnodromus griseus,616846.6358,2963382.073,12N
233816,King_Salmon,2022,20-Aug-22,-109.823753,26.787878,-18,Limnodromus griseus,616924.6516,2963482.097,12N
233816,King_Salmon,2022,22-Aug-22,-109.823318,26.7869568,-19,Limnodromus griseus,616968.841,2963380.456,12N
233816,King_Salmon,2022,22-Aug-22,-109.823318,26.7869568,-19,Limnodromus griseus,616968.841,2963380.456,12N
233816,King_Salmon,2022,24-Aug-22,-109.824371,26.7873669,-21,Limnodromus griseus,616863.7379,2963424.914,12N
233816,King_Salmon,2022,26-Aug-22,-109.82296,26.7874947,-26,Limnodromus griseus,617003.8795,2963440.369,12N
233816,King_Salmon,2022,28-Aug-22,-109.82235,26.7876472,-20,Limnodromus griseus,617064.3652,2963457.823,12N
233816,King_Salmon,2022,30-Aug-22,-109.824806,26.7863426,-26,Limnodromus griseus,616821.5419,2963311.053,12N
233816,King_Salmon,2022,1-Sep-22,-109.821732,26.7871876,-21,Limnodromus griseus,617126.2746,2963407.483,12N
233816,King_Salmon,2022,3-Sep-22,-109.819305,26.7868538,0,Limnodromus griseus,617367.8955,2963372.746,12N
233816,King_Salmon,2022,5-Sep-22,-109.823166,26.7872124,-19,Limnodromus griseus,616983.6898,2963408.909,12N
233816,King_Salmon,2022,7-Sep-22,-109.804787,26.8004475,-28,Limnodromus griseus,618797.0314,2964892.014,12N
233816,King_Salmon,2022,9-Sep-22,-109.814156,26.7872391,-19,Limnodromus griseus,617879.3813,2963420.191,12N
233816,King_Salmon,2022,11-Sep-22,-109.821915,26.7870331,-24,Limnodromus griseus,617108.2405,2963390.2,12N
233816,King_Salmon,2022,11-Sep-22,-109.821915,26.7870331,-24,Limnodromus griseus,617108.2405,2963390.2,12N
233816,King_Salmon,2022,13-Sep-22,-109.811928,26.7866745,-17,Limnodromus griseus,618101.4602,2963359.718,12N
233816,King_Salmon,2022,15-Sep-22,-109.811958,26.786726,-15,Limnodromus griseus,618098.4244,2963365.395,12N
233816,King_Salmon,2022,17-Sep-22,-109.811699,26.7958908,-10,Limnodromus griseus,618114.6812,2964380.822,12N
233816,King_Salmon,2022,19-Sep-22,-109.803223,26.7963257,-22,Limnodromus griseus,618956.7974,2964436.904,12N
233813,Beluga,2022,10-Jun-22,-151.0160828,61.216526,39,Limnodromus griseus,606559.2367,6788522.539,5N
233813,Beluga,2022,15-Jun-22,-151.0161743,61.2163963,33,Limnodromus griseus,606554.7616,6788507.948,5N
233813,Beluga,2022,20-Jun-22,-151.0158691,61.2167282,36,Limnodromus griseus,606570.0288,6788545.403,5N
233813,Beluga,2022,25-Jun-22,-150.9497681,61.195713,8,Limnodromus griseus,610193.0051,6786314.939,5N
233813,Beluga,2022,30-Jun-22,-151.0314941,61.2091789,37,Limnodromus griseus,605756.2916,6787679.391,5N
233813,Beluga,2022,1-Jul-22,-151.0453949,61.2058258,31,Limnodromus griseus,605020.806,6787283.601,5N
233813,Beluga,2022,3-Jul-22,-151.0218353,61.2128639,35,Limnodromus griseus,606262.6712,6788105.39,5N
233813,Beluga,2022,5-Jul-22,-151.0703735,61.1756172,49,Limnodromus griseus,603778.2856,6783879.882,5N
233813,Beluga,2022,7-Jul-22,-151.0318909,61.2125816,34,Limnodromus griseus,605723.5673,6788057.649,5N
233813,Beluga,2022,9-Jul-22,-151.0333557,61.2115593,37,Limnodromus griseus,605648.3231,6787941.445,5N
233813,Beluga,2022,11-Jul-22,-150.9958038,61.1841393,21,Limnodromus griseus,607758.8056,6784949.466,5N
233813,Beluga,2022,13-Jul-22,-151.0410919,61.1537552,10,Limnodromus griseus,605425.7082,6781492.321,5N
233813,Beluga,2022,15-Jul-22,-151.026108,61.2114296,39,Limnodromus griseus,606038.024,6787938.738,5N
233813,Beluga,2022,17-Jul-22,-150.994598,61.178894,14,Limnodromus griseus,607841.5416,6784367.385,5N
233813,Beluga,2022,19-Jul-22,-151.025497,61.2110977,38,Limnodromus griseus,606071.9568,6787902.772,5N
233813,Beluga,2022,21-Jul-22,-150.994629,61.1774597,13,Limnodromus griseus,607844.7744,6784207.623,5N
233813,Beluga,2022,23-Jul-22,-150.950363,61.1980171,11,Limnodromus griseus,610152.9927,6786570.497,5N
233813,Beluga,2022,25-Jul-22,-150.990326,61.1812744,12,Limnodromus griseus,608063.0714,6784639.498,5N
233813,Beluga,2022,27-Jul-22,-151.025848,61.2122765,40,Limnodromus griseus,606049.1395,6788033.465,5N
233813,Beluga,2022,27-Jul-22,-151.025848,61.2122765,40,Limnodromus griseus,606049.1395,6788033.465,5N
233813,Beluga,2022,29-Jul-22,-150.991013,61.178688,11,Limnodromus griseus,608034.9896,6784350.365,5N
233813,Beluga,2022,29-Jul-22,-150.991013,61.178688,11,Limnodromus griseus,608034.9896,6784350.365,5N
233813,Beluga,2022,31-Jul-22,-150.990555,61.1792259,16,Limnodromus griseus,608057.7724,6784411.017,5N
233813,Beluga,2022,4-Aug-22,-145.440063,60.3856773,19,Limnodromus griseus,585989.5059,6695382.213,6N
233813,Beluga,2022,6-Aug-22,-145.456085,60.3929214,111,Limnodromus griseus,585087.5214,6696168.07,6N
233813,Beluga,2022,6-Aug-22,-145.456085,60.3929214,111,Limnodromus griseus,585087.5214,6696168.07,6N
233813,Beluga,2022,8-Aug-22,-145.488525,60.4000626,35,Limnodromus griseus,583281.6742,6696921.825,6N
233813,Beluga,2022,10-Aug-22,-145.458984,60.3684464,20,Limnodromus griseus,584991.5111,6693438.951,6N
233813,Beluga,2022,10-Aug-22,-145.458984,60.3684464,20,Limnodromus griseus,584991.5111,6693438.951,6N
233813,Beluga,2022,12-Aug-22,-145.457428,60.3726196,24,Limnodromus griseus,585066.4406,6693905.659,6N
233813,Beluga,2022,14-Aug-22,-145.45932,60.3891068,29,Limnodromus griseus,584919.1906,6695739.127,6N
